,epoch_0
agreement_determiner_noun-across_1_adjective,0.494
agreement_determiner_noun-between_neighbors,0.4895
agreement_subject_verb-across_prepositional_phrase,0.4985
agreement_subject_verb-across_relative_clause,0.5045
agreement_subject_verb-in_question_with_aux,0.49
agreement_subject_verb-in_simple_question,0.481
anaphor_agreement-pronoun_gender,0.482
argument_structure-dropped_argument,0.7625
argument_structure-swapped_arguments,0.497
argument_structure-transitive,0.656
binding-principle_a,0.4285
case-subjective_pronoun,0.4955
ellipsis-n_bar,0.7325
filler-gap-wh_question_object,0.411
filler-gap-wh_question_subject,0.9995
irregular-verb,0.518
island-effects-adjunct_island,0.864
island-effects-coordinate_structure_constraint,0.503
local_attractor-in_question_with_aux,0.5135
npi_licensing-matrix_question,0.2945
npi_licensing-only_npi_licensor,0.0125
quantifiers-existential_there,0.6055
quantifiers-superlative,0.696
