,epoch_1
agreement_determiner_noun-across_1_adjective,0.511
agreement_determiner_noun-between_neighbors,0.507
agreement_subject_verb-across_prepositional_phrase,0.495
agreement_subject_verb-across_relative_clause,0.494
agreement_subject_verb-in_question_with_aux,0.483
agreement_subject_verb-in_simple_question,0.483
anaphor_agreement-pronoun_gender,0.4815
argument_structure-dropped_argument,0.293
argument_structure-swapped_arguments,0.804
argument_structure-transitive,0.466
binding-principle_a,0.616
case-subjective_pronoun,0.7965
ellipsis-n_bar,0.443
filler-gap-wh_question_object,0.05
filler-gap-wh_question_subject,0.9995
irregular-verb,0.476
island-effects-adjunct_island,0.9455
island-effects-coordinate_structure_constraint,0.452
local_attractor-in_question_with_aux,0.6735
npi_licensing-matrix_question,0.784
npi_licensing-only_npi_licensor,1.0
quantifiers-existential_there,0.522
quantifiers-superlative,0.703
