,epoch_2
agreement_determiner_noun-across_1_adjective,0.829
agreement_determiner_noun-between_neighbors,0.6505
agreement_subject_verb-across_prepositional_phrase,0.6775
agreement_subject_verb-across_relative_clause,0.6465
agreement_subject_verb-in_question_with_aux,0.7855
agreement_subject_verb-in_simple_question,0.7275
anaphor_agreement-pronoun_gender,0.8755
argument_structure-dropped_argument,0.8695
argument_structure-swapped_arguments,0.982
argument_structure-transitive,0.6495
binding-principle_a,0.8195
case-subjective_pronoun,0.951
ellipsis-n_bar,0.5145
filler-gap-wh_question_object,0.9025
filler-gap-wh_question_subject,0.921
irregular-verb,0.848
island-effects-adjunct_island,0.412
island-effects-coordinate_structure_constraint,0.973
local_attractor-in_question_with_aux,0.6045
npi_licensing-matrix_question,0.2545
npi_licensing-only_npi_licensor,0.9075
quantifiers-existential_there,0.95
quantifiers-superlative,0.9145
