,epoch_8
agreement_determiner_noun-across_1_adjective,0.5025
agreement_determiner_noun-between_neighbors,0.5095
agreement_subject_verb-across_prepositional_phrase,0.5045
agreement_subject_verb-across_relative_clause,0.4995
agreement_subject_verb-in_question_with_aux,0.5005
agreement_subject_verb-in_simple_question,0.4995
anaphor_agreement-pronoun_gender,0.527
argument_structure-dropped_argument,0.7675
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.507
binding-principle_a,0.4445
case-subjective_pronoun,1.0
ellipsis-n_bar,0.3565
filler-gap-wh_question_object,0.5435
filler-gap-wh_question_subject,0.9995
irregular-verb,0.4625
island-effects-adjunct_island,0.861
island-effects-coordinate_structure_constraint,0.208
local_attractor-in_question_with_aux,0.8235
npi_licensing-matrix_question,0.612
npi_licensing-only_npi_licensor,0.9275
quantifiers-existential_there,0.705
quantifiers-superlative,0.509
