,epoch_4
agreement_determiner_noun-across_1_adjective,0.488
agreement_determiner_noun-between_neighbors,0.4365
agreement_subject_verb-across_prepositional_phrase,0.501
agreement_subject_verb-across_relative_clause,0.503
agreement_subject_verb-in_question_with_aux,0.472
agreement_subject_verb-in_simple_question,0.4815
anaphor_agreement-pronoun_gender,0.532
argument_structure-dropped_argument,0.7575
argument_structure-swapped_arguments,0.884
argument_structure-transitive,0.515
binding-principle_a,0.4135
case-subjective_pronoun,0.664
ellipsis-n_bar,0.1655
filler-gap-wh_question_object,0.409
filler-gap-wh_question_subject,1.0
irregular-verb,0.5125
island-effects-adjunct_island,0.5145
island-effects-coordinate_structure_constraint,0.263
local_attractor-in_question_with_aux,0.8125
npi_licensing-matrix_question,0.6105
npi_licensing-only_npi_licensor,0.74
quantifiers-existential_there,0.774
quantifiers-superlative,0.1645
