,epoch_6
agreement_determiner_noun-across_1_adjective,0.4965
agreement_determiner_noun-between_neighbors,0.4605
agreement_subject_verb-across_prepositional_phrase,0.5075
agreement_subject_verb-across_relative_clause,0.5055
agreement_subject_verb-in_question_with_aux,0.47
agreement_subject_verb-in_simple_question,0.4935
anaphor_agreement-pronoun_gender,0.5305
argument_structure-dropped_argument,0.825
argument_structure-swapped_arguments,0.9495
argument_structure-transitive,0.517
binding-principle_a,0.4305
case-subjective_pronoun,0.809
ellipsis-n_bar,0.215
filler-gap-wh_question_object,0.3085
filler-gap-wh_question_subject,1.0
irregular-verb,0.5045
island-effects-adjunct_island,0.66
island-effects-coordinate_structure_constraint,0.1985
local_attractor-in_question_with_aux,0.8495
npi_licensing-matrix_question,0.726
npi_licensing-only_npi_licensor,0.5615
quantifiers-existential_there,0.78
quantifiers-superlative,0.218
