,epoch_4
agreement_determiner_noun-across_1_adjective,0.4945
agreement_determiner_noun-between_neighbors,0.479
agreement_subject_verb-across_prepositional_phrase,0.496
agreement_subject_verb-across_relative_clause,0.498
agreement_subject_verb-in_question_with_aux,0.4595
agreement_subject_verb-in_simple_question,0.4745
anaphor_agreement-pronoun_gender,0.5645
argument_structure-dropped_argument,0.5805
argument_structure-swapped_arguments,0.287
argument_structure-transitive,0.523
binding-principle_a,0.4095
case-subjective_pronoun,0.2245
ellipsis-n_bar,0.3875
filler-gap-wh_question_object,0.2835
filler-gap-wh_question_subject,0.9035
irregular-verb,0.52
island-effects-adjunct_island,0.3415
island-effects-coordinate_structure_constraint,0.096
local_attractor-in_question_with_aux,0.636
npi_licensing-matrix_question,0.5235
npi_licensing-only_npi_licensor,0.708
quantifiers-existential_there,0.566
quantifiers-superlative,0.397
