,epoch_8
agreement_determiner_noun-across_1_adjective,0.497
agreement_determiner_noun-between_neighbors,0.5105
agreement_subject_verb-across_prepositional_phrase,0.479
agreement_subject_verb-across_relative_clause,0.485
agreement_subject_verb-in_question_with_aux,0.501
agreement_subject_verb-in_simple_question,0.506
anaphor_agreement-pronoun_gender,0.529
argument_structure-dropped_argument,0.919
argument_structure-swapped_arguments,0.999
argument_structure-transitive,0.534
binding-principle_a,0.388
case-subjective_pronoun,1.0
ellipsis-n_bar,0.2375
filler-gap-wh_question_object,0.298
filler-gap-wh_question_subject,1.0
irregular-verb,0.507
island-effects-adjunct_island,0.6255
island-effects-coordinate_structure_constraint,0.2275
local_attractor-in_question_with_aux,0.814
npi_licensing-matrix_question,0.3115
npi_licensing-only_npi_licensor,0.133
quantifiers-existential_there,0.8185
quantifiers-superlative,0.4005
