,epoch_6
agreement_determiner_noun-across_1_adjective,0.5005
agreement_determiner_noun-between_neighbors,0.495
agreement_subject_verb-across_prepositional_phrase,0.4905
agreement_subject_verb-across_relative_clause,0.48
agreement_subject_verb-in_question_with_aux,0.508
agreement_subject_verb-in_simple_question,0.488
anaphor_agreement-pronoun_gender,0.5245
argument_structure-dropped_argument,0.8425
argument_structure-swapped_arguments,0.9995
argument_structure-transitive,0.4975
binding-principle_a,0.459
case-subjective_pronoun,0.994
ellipsis-n_bar,0.405
filler-gap-wh_question_object,0.8175
filler-gap-wh_question_subject,0.9825
irregular-verb,0.528
island-effects-adjunct_island,0.575
island-effects-coordinate_structure_constraint,0.3315
local_attractor-in_question_with_aux,0.677
npi_licensing-matrix_question,0.6695
npi_licensing-only_npi_licensor,0.043
quantifiers-existential_there,0.835
quantifiers-superlative,0.362
