,epoch_10
agreement_determiner_noun-across_1_adjective,0.497
agreement_determiner_noun-between_neighbors,0.51
agreement_subject_verb-across_prepositional_phrase,0.478
agreement_subject_verb-across_relative_clause,0.484
agreement_subject_verb-in_question_with_aux,0.5015
agreement_subject_verb-in_simple_question,0.505
anaphor_agreement-pronoun_gender,0.5295
argument_structure-dropped_argument,0.9185
argument_structure-swapped_arguments,0.999
argument_structure-transitive,0.533
binding-principle_a,0.3875
case-subjective_pronoun,1.0
ellipsis-n_bar,0.239
filler-gap-wh_question_object,0.298
filler-gap-wh_question_subject,1.0
irregular-verb,0.5095
island-effects-adjunct_island,0.624
island-effects-coordinate_structure_constraint,0.2125
local_attractor-in_question_with_aux,0.815
npi_licensing-matrix_question,0.395
npi_licensing-only_npi_licensor,0.134
quantifiers-existential_there,0.8175
quantifiers-superlative,0.4025
