,epoch_0
agreement_determiner_noun-across_1_adjective,0.4975
agreement_determiner_noun-between_neighbors,0.5115
agreement_subject_verb-across_prepositional_phrase,0.502
agreement_subject_verb-across_relative_clause,0.5205
agreement_subject_verb-in_question_with_aux,0.4635
agreement_subject_verb-in_simple_question,0.484
anaphor_agreement-pronoun_gender,0.535
argument_structure-dropped_argument,0.5005
argument_structure-swapped_arguments,0.457
argument_structure-transitive,0.5045
binding-principle_a,0.51
case-subjective_pronoun,0.4835
ellipsis-n_bar,0.47
filler-gap-wh_question_object,0.733
filler-gap-wh_question_subject,0.6865
irregular-verb,0.509
island-effects-adjunct_island,0.5175
island-effects-coordinate_structure_constraint,0.322
local_attractor-in_question_with_aux,0.4995
npi_licensing-matrix_question,0.371
npi_licensing-only_npi_licensor,0.372
quantifiers-existential_there,0.3935
quantifiers-superlative,0.8115
