,epoch_3
agreement_determiner_noun-across_1_adjective,0.492
agreement_determiner_noun-between_neighbors,0.487
agreement_subject_verb-across_prepositional_phrase,0.5075
agreement_subject_verb-across_relative_clause,0.499
agreement_subject_verb-in_question_with_aux,0.5005
agreement_subject_verb-in_simple_question,0.497
anaphor_agreement-pronoun_gender,0.4715
argument_structure-dropped_argument,0.7765
argument_structure-swapped_arguments,0.8365
argument_structure-transitive,0.509
binding-principle_a,0.4875
case-subjective_pronoun,0.7635
ellipsis-n_bar,0.3555
filler-gap-wh_question_object,0.073
filler-gap-wh_question_subject,0.9835
irregular-verb,0.4855
island-effects-adjunct_island,0.943
island-effects-coordinate_structure_constraint,0.191
local_attractor-in_question_with_aux,0.852
npi_licensing-matrix_question,0.765
npi_licensing-only_npi_licensor,1.0
quantifiers-existential_there,0.6365
quantifiers-superlative,0.4905
