,epoch_7
agreement_determiner_noun-across_1_adjective,0.503
agreement_determiner_noun-between_neighbors,0.501
agreement_subject_verb-across_prepositional_phrase,0.495
agreement_subject_verb-across_relative_clause,0.4835
agreement_subject_verb-in_question_with_aux,0.492
agreement_subject_verb-in_simple_question,0.493
anaphor_agreement-pronoun_gender,0.541
argument_structure-dropped_argument,0.8615
argument_structure-swapped_arguments,0.9985
argument_structure-transitive,0.514
binding-principle_a,0.439
case-subjective_pronoun,0.9765
ellipsis-n_bar,0.171
filler-gap-wh_question_object,0.154
filler-gap-wh_question_subject,1.0
irregular-verb,0.5075
island-effects-adjunct_island,0.5805
island-effects-coordinate_structure_constraint,0.2555
local_attractor-in_question_with_aux,0.812
npi_licensing-matrix_question,0.7425
npi_licensing-only_npi_licensor,0.9955
quantifiers-existential_there,0.722
quantifiers-superlative,0.099
