,epoch_1
agreement_determiner_noun-across_1_adjective,0.81
agreement_determiner_noun-between_neighbors,0.604
agreement_subject_verb-across_prepositional_phrase,0.6675
agreement_subject_verb-across_relative_clause,0.635
agreement_subject_verb-in_question_with_aux,0.738
agreement_subject_verb-in_simple_question,0.676
anaphor_agreement-pronoun_gender,0.7235
argument_structure-dropped_argument,0.9085
argument_structure-swapped_arguments,0.9995
argument_structure-transitive,0.7135
binding-principle_a,0.783
case-subjective_pronoun,0.998
ellipsis-n_bar,0.512
filler-gap-wh_question_object,0.9215
filler-gap-wh_question_subject,0.966
irregular-verb,0.8685
island-effects-adjunct_island,0.489
island-effects-coordinate_structure_constraint,0.9265
local_attractor-in_question_with_aux,0.5465
npi_licensing-matrix_question,0.344
npi_licensing-only_npi_licensor,0.6835
quantifiers-existential_there,0.919
quantifiers-superlative,0.952
