,epoch_5
agreement_determiner_noun-across_1_adjective,0.498
agreement_determiner_noun-between_neighbors,0.52
agreement_subject_verb-across_prepositional_phrase,0.482
agreement_subject_verb-across_relative_clause,0.495
agreement_subject_verb-in_question_with_aux,0.49
agreement_subject_verb-in_simple_question,0.499
anaphor_agreement-pronoun_gender,0.522
argument_structure-dropped_argument,0.8355
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.504
binding-principle_a,0.366
case-subjective_pronoun,0.996
ellipsis-n_bar,0.599
filler-gap-wh_question_object,0.736
filler-gap-wh_question_subject,1.0
irregular-verb,0.5205
island-effects-adjunct_island,0.877
island-effects-coordinate_structure_constraint,0.0435
local_attractor-in_question_with_aux,0.8095
npi_licensing-matrix_question,0.422
npi_licensing-only_npi_licensor,0.9625
quantifiers-existential_there,0.801
quantifiers-superlative,0.509
