,epoch_4
agreement_determiner_noun-across_1_adjective,0.495
agreement_determiner_noun-between_neighbors,0.5065
agreement_subject_verb-across_prepositional_phrase,0.4995
agreement_subject_verb-across_relative_clause,0.5045
agreement_subject_verb-in_question_with_aux,0.48
agreement_subject_verb-in_simple_question,0.482
anaphor_agreement-pronoun_gender,0.553
argument_structure-dropped_argument,0.825
argument_structure-swapped_arguments,0.997
argument_structure-transitive,0.5015
binding-principle_a,0.4425
case-subjective_pronoun,0.96
ellipsis-n_bar,0.1615
filler-gap-wh_question_object,0.1175
filler-gap-wh_question_subject,1.0
irregular-verb,0.4835
island-effects-adjunct_island,0.6415
island-effects-coordinate_structure_constraint,0.2095
local_attractor-in_question_with_aux,0.833
npi_licensing-matrix_question,0.7585
npi_licensing-only_npi_licensor,0.9995
quantifiers-existential_there,0.654
quantifiers-superlative,0.0165
