,epoch_6
agreement_determiner_noun-across_1_adjective,0.5005
agreement_determiner_noun-between_neighbors,0.488
agreement_subject_verb-across_prepositional_phrase,0.5045
agreement_subject_verb-across_relative_clause,0.4975
agreement_subject_verb-in_question_with_aux,0.4675
agreement_subject_verb-in_simple_question,0.501
anaphor_agreement-pronoun_gender,0.5375
argument_structure-dropped_argument,0.77
argument_structure-swapped_arguments,0.6815
argument_structure-transitive,0.4965
binding-principle_a,0.379
case-subjective_pronoun,0.501
ellipsis-n_bar,0.4535
filler-gap-wh_question_object,0.4815
filler-gap-wh_question_subject,0.9985
irregular-verb,0.529
island-effects-adjunct_island,0.3455
island-effects-coordinate_structure_constraint,0.2525
local_attractor-in_question_with_aux,0.818
npi_licensing-matrix_question,0.5425
npi_licensing-only_npi_licensor,0.602
quantifiers-existential_there,0.5865
quantifiers-superlative,0.509
