,epoch_7
agreement_determiner_noun-across_1_adjective,0.5035
agreement_determiner_noun-between_neighbors,0.502
agreement_subject_verb-across_prepositional_phrase,0.4925
agreement_subject_verb-across_relative_clause,0.4845
agreement_subject_verb-in_question_with_aux,0.4935
agreement_subject_verb-in_simple_question,0.4975
anaphor_agreement-pronoun_gender,0.5425
argument_structure-dropped_argument,0.8595
argument_structure-swapped_arguments,0.998
argument_structure-transitive,0.514
binding-principle_a,0.4415
case-subjective_pronoun,0.974
ellipsis-n_bar,0.171
filler-gap-wh_question_object,0.1545
filler-gap-wh_question_subject,1.0
irregular-verb,0.5115
island-effects-adjunct_island,0.5855
island-effects-coordinate_structure_constraint,0.2535
local_attractor-in_question_with_aux,0.8165
npi_licensing-matrix_question,0.7445
npi_licensing-only_npi_licensor,0.9955
quantifiers-existential_there,0.72
quantifiers-superlative,0.0925
