,epoch_7
agreement_determiner_noun-across_1_adjective,0.5045
agreement_determiner_noun-between_neighbors,0.5025
agreement_subject_verb-across_prepositional_phrase,0.491
agreement_subject_verb-across_relative_clause,0.483
agreement_subject_verb-in_question_with_aux,0.493
agreement_subject_verb-in_simple_question,0.4935
anaphor_agreement-pronoun_gender,0.541
argument_structure-dropped_argument,0.8605
argument_structure-swapped_arguments,0.998
argument_structure-transitive,0.513
binding-principle_a,0.44
case-subjective_pronoun,0.9745
ellipsis-n_bar,0.1685
filler-gap-wh_question_object,0.151
filler-gap-wh_question_subject,1.0
irregular-verb,0.51
island-effects-adjunct_island,0.58
island-effects-coordinate_structure_constraint,0.2595
local_attractor-in_question_with_aux,0.813
npi_licensing-matrix_question,0.7465
npi_licensing-only_npi_licensor,0.9955
quantifiers-existential_there,0.7235
quantifiers-superlative,0.085
