,epoch_2
agreement_determiner_noun-across_1_adjective,0.4975
agreement_determiner_noun-between_neighbors,0.5245
agreement_subject_verb-across_prepositional_phrase,0.5035
agreement_subject_verb-across_relative_clause,0.511
agreement_subject_verb-in_question_with_aux,0.4765
agreement_subject_verb-in_simple_question,0.4765
anaphor_agreement-pronoun_gender,0.569
argument_structure-dropped_argument,0.809
argument_structure-swapped_arguments,0.998
argument_structure-transitive,0.4795
binding-principle_a,0.4935
case-subjective_pronoun,0.989
ellipsis-n_bar,0.1735
filler-gap-wh_question_object,0.2455
filler-gap-wh_question_subject,1.0
irregular-verb,0.4765
island-effects-adjunct_island,0.7425
island-effects-coordinate_structure_constraint,0.3865
local_attractor-in_question_with_aux,0.769
npi_licensing-matrix_question,0.7555
npi_licensing-only_npi_licensor,0.9995
quantifiers-existential_there,0.6055
quantifiers-superlative,0.0005
