,epoch_7
agreement_determiner_noun-across_1_adjective,0.8075
agreement_determiner_noun-between_neighbors,0.6435
agreement_subject_verb-across_prepositional_phrase,0.7095
agreement_subject_verb-across_relative_clause,0.716
agreement_subject_verb-in_question_with_aux,0.771
agreement_subject_verb-in_simple_question,0.7645
anaphor_agreement-pronoun_gender,0.968
argument_structure-dropped_argument,0.9085
argument_structure-swapped_arguments,0.985
argument_structure-transitive,0.6695
binding-principle_a,0.886
case-subjective_pronoun,0.9805
ellipsis-n_bar,0.643
filler-gap-wh_question_object,0.956
filler-gap-wh_question_subject,0.9565
irregular-verb,0.8405
island-effects-adjunct_island,0.594
island-effects-coordinate_structure_constraint,0.897
local_attractor-in_question_with_aux,0.815
npi_licensing-matrix_question,0.575
npi_licensing-only_npi_licensor,0.973
quantifiers-existential_there,0.9295
quantifiers-superlative,0.853
