,epoch_2
agreement_determiner_noun-across_1_adjective,0.517
agreement_determiner_noun-between_neighbors,0.5475
agreement_subject_verb-across_prepositional_phrase,0.5105
agreement_subject_verb-across_relative_clause,0.512
agreement_subject_verb-in_question_with_aux,0.505
agreement_subject_verb-in_simple_question,0.507
anaphor_agreement-pronoun_gender,0.554
argument_structure-dropped_argument,0.6815
argument_structure-swapped_arguments,0.5605
argument_structure-transitive,0.4835
binding-principle_a,0.4845
case-subjective_pronoun,0.4985
ellipsis-n_bar,0.548
filler-gap-wh_question_object,0.905
filler-gap-wh_question_subject,0.9865
irregular-verb,0.5055
island-effects-adjunct_island,0.6295
island-effects-coordinate_structure_constraint,0.632
local_attractor-in_question_with_aux,0.4685
npi_licensing-matrix_question,0.356
npi_licensing-only_npi_licensor,0.0
quantifiers-existential_there,0.261
quantifiers-superlative,0.178
