,epoch_9
agreement_determiner_noun-across_1_adjective,0.7975
agreement_determiner_noun-between_neighbors,0.6835
agreement_subject_verb-across_prepositional_phrase,0.676
agreement_subject_verb-across_relative_clause,0.69
agreement_subject_verb-in_question_with_aux,0.7765
agreement_subject_verb-in_simple_question,0.7465
anaphor_agreement-pronoun_gender,0.958
argument_structure-dropped_argument,0.902
argument_structure-swapped_arguments,0.981
argument_structure-transitive,0.6735
binding-principle_a,0.8835
case-subjective_pronoun,0.9695
ellipsis-n_bar,0.6205
filler-gap-wh_question_object,0.963
filler-gap-wh_question_subject,0.9375
irregular-verb,0.8455
island-effects-adjunct_island,0.571
island-effects-coordinate_structure_constraint,0.8755
local_attractor-in_question_with_aux,0.838
npi_licensing-matrix_question,0.6625
npi_licensing-only_npi_licensor,0.982
quantifiers-existential_there,0.905
quantifiers-superlative,0.8775
