,epoch_5
agreement_determiner_noun-across_1_adjective,0.4985
agreement_determiner_noun-between_neighbors,0.5065
agreement_subject_verb-across_prepositional_phrase,0.4815
agreement_subject_verb-across_relative_clause,0.491
agreement_subject_verb-in_question_with_aux,0.502
agreement_subject_verb-in_simple_question,0.5025
anaphor_agreement-pronoun_gender,0.5305
argument_structure-dropped_argument,0.9095
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.518
binding-principle_a,0.3895
case-subjective_pronoun,1.0
ellipsis-n_bar,0.208
filler-gap-wh_question_object,0.4635
filler-gap-wh_question_subject,1.0
irregular-verb,0.502
island-effects-adjunct_island,0.647
island-effects-coordinate_structure_constraint,0.2765
local_attractor-in_question_with_aux,0.81
npi_licensing-matrix_question,0.3385
npi_licensing-only_npi_licensor,0.13
quantifiers-existential_there,0.818
quantifiers-superlative,0.3355
