,epoch_6
agreement_determiner_noun-across_1_adjective,0.499
agreement_determiner_noun-between_neighbors,0.51
agreement_subject_verb-across_prepositional_phrase,0.4805
agreement_subject_verb-across_relative_clause,0.486
agreement_subject_verb-in_question_with_aux,0.503
agreement_subject_verb-in_simple_question,0.5045
anaphor_agreement-pronoun_gender,0.5305
argument_structure-dropped_argument,0.9195
argument_structure-swapped_arguments,0.9995
argument_structure-transitive,0.528
binding-principle_a,0.387
case-subjective_pronoun,1.0
ellipsis-n_bar,0.224
filler-gap-wh_question_object,0.352
filler-gap-wh_question_subject,1.0
irregular-verb,0.4985
island-effects-adjunct_island,0.639
island-effects-coordinate_structure_constraint,0.2235
local_attractor-in_question_with_aux,0.8085
npi_licensing-matrix_question,0.413
npi_licensing-only_npi_licensor,0.126
quantifiers-existential_there,0.8155
quantifiers-superlative,0.368
