,epoch_9
agreement_determiner_noun-across_1_adjective,0.497
agreement_determiner_noun-between_neighbors,0.4825
agreement_subject_verb-across_prepositional_phrase,0.5075
agreement_subject_verb-across_relative_clause,0.5005
agreement_subject_verb-in_question_with_aux,0.478
agreement_subject_verb-in_simple_question,0.49
anaphor_agreement-pronoun_gender,0.5365
argument_structure-dropped_argument,0.779
argument_structure-swapped_arguments,0.785
argument_structure-transitive,0.495
binding-principle_a,0.3645
case-subjective_pronoun,0.605
ellipsis-n_bar,0.481
filler-gap-wh_question_object,0.5495
filler-gap-wh_question_subject,1.0
irregular-verb,0.517
island-effects-adjunct_island,0.3575
island-effects-coordinate_structure_constraint,0.273
local_attractor-in_question_with_aux,0.834
npi_licensing-matrix_question,0.552
npi_licensing-only_npi_licensor,0.594
quantifiers-existential_there,0.585
quantifiers-superlative,0.509
