,epoch_0
agreement_determiner_noun-across_1_adjective,0.5225
agreement_determiner_noun-between_neighbors,0.512
agreement_subject_verb-across_prepositional_phrase,0.5075
agreement_subject_verb-across_relative_clause,0.5025
agreement_subject_verb-in_question_with_aux,0.4815
agreement_subject_verb-in_simple_question,0.4735
anaphor_agreement-pronoun_gender,0.4755
argument_structure-dropped_argument,0.254
argument_structure-swapped_arguments,0.8495
argument_structure-transitive,0.526
binding-principle_a,0.5795
case-subjective_pronoun,0.833
ellipsis-n_bar,0.4345
filler-gap-wh_question_object,0.6615
filler-gap-wh_question_subject,1.0
irregular-verb,0.4745
island-effects-adjunct_island,0.9105
island-effects-coordinate_structure_constraint,0.308
local_attractor-in_question_with_aux,0.6495
npi_licensing-matrix_question,0.6555
npi_licensing-only_npi_licensor,1.0
quantifiers-existential_there,0.5715
quantifiers-superlative,0.987
