,epoch_6
agreement_determiner_noun-across_1_adjective,0.504
agreement_determiner_noun-between_neighbors,0.5075
agreement_subject_verb-across_prepositional_phrase,0.5055
agreement_subject_verb-across_relative_clause,0.4985
agreement_subject_verb-in_question_with_aux,0.5
agreement_subject_verb-in_simple_question,0.502
anaphor_agreement-pronoun_gender,0.5255
argument_structure-dropped_argument,0.7605
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.508
binding-principle_a,0.4445
case-subjective_pronoun,1.0
ellipsis-n_bar,0.351
filler-gap-wh_question_object,0.505
filler-gap-wh_question_subject,0.9995
irregular-verb,0.463
island-effects-adjunct_island,0.865
island-effects-coordinate_structure_constraint,0.202
local_attractor-in_question_with_aux,0.822
npi_licensing-matrix_question,0.618
npi_licensing-only_npi_licensor,0.946
quantifiers-existential_there,0.7135
quantifiers-superlative,0.509
