,epoch_7
agreement_determiner_noun-across_1_adjective,0.5025
agreement_determiner_noun-between_neighbors,0.51
agreement_subject_verb-across_prepositional_phrase,0.5035
agreement_subject_verb-across_relative_clause,0.5005
agreement_subject_verb-in_question_with_aux,0.5005
agreement_subject_verb-in_simple_question,0.502
anaphor_agreement-pronoun_gender,0.5305
argument_structure-dropped_argument,0.7645
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.5045
binding-principle_a,0.4455
case-subjective_pronoun,1.0
ellipsis-n_bar,0.3535
filler-gap-wh_question_object,0.525
filler-gap-wh_question_subject,0.9995
irregular-verb,0.4595
island-effects-adjunct_island,0.86
island-effects-coordinate_structure_constraint,0.205
local_attractor-in_question_with_aux,0.8225
npi_licensing-matrix_question,0.6125
npi_licensing-only_npi_licensor,0.933
quantifiers-existential_there,0.71
quantifiers-superlative,0.509
