,epoch_9
agreement_determiner_noun-across_1_adjective,0.5025
agreement_determiner_noun-between_neighbors,0.5125
agreement_subject_verb-across_prepositional_phrase,0.5055
agreement_subject_verb-across_relative_clause,0.501
agreement_subject_verb-in_question_with_aux,0.5
agreement_subject_verb-in_simple_question,0.5
anaphor_agreement-pronoun_gender,0.5305
argument_structure-dropped_argument,0.7675
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.506
binding-principle_a,0.4475
case-subjective_pronoun,1.0
ellipsis-n_bar,0.3565
filler-gap-wh_question_object,0.5345
filler-gap-wh_question_subject,0.999
irregular-verb,0.459
island-effects-adjunct_island,0.8595
island-effects-coordinate_structure_constraint,0.208
local_attractor-in_question_with_aux,0.8225
npi_licensing-matrix_question,0.615
npi_licensing-only_npi_licensor,0.929
quantifiers-existential_there,0.7065
quantifiers-superlative,0.509
