,epoch_2
agreement_determiner_noun-across_1_adjective,0.4975
agreement_determiner_noun-between_neighbors,0.5265
agreement_subject_verb-across_prepositional_phrase,0.505
agreement_subject_verb-across_relative_clause,0.5155
agreement_subject_verb-in_question_with_aux,0.4765
agreement_subject_verb-in_simple_question,0.482
anaphor_agreement-pronoun_gender,0.5665
argument_structure-dropped_argument,0.808
argument_structure-swapped_arguments,0.9975
argument_structure-transitive,0.4815
binding-principle_a,0.484
case-subjective_pronoun,0.989
ellipsis-n_bar,0.1775
filler-gap-wh_question_object,0.257
filler-gap-wh_question_subject,1.0
irregular-verb,0.475
island-effects-adjunct_island,0.744
island-effects-coordinate_structure_constraint,0.3875
local_attractor-in_question_with_aux,0.766
npi_licensing-matrix_question,0.757
npi_licensing-only_npi_licensor,0.9995
quantifiers-existential_there,0.6125
quantifiers-superlative,0.0005
