,epoch_3
agreement_determiner_noun-across_1_adjective,0.504
agreement_determiner_noun-between_neighbors,0.52
agreement_subject_verb-across_prepositional_phrase,0.5115
agreement_subject_verb-across_relative_clause,0.5085
agreement_subject_verb-in_question_with_aux,0.47
agreement_subject_verb-in_simple_question,0.4785
anaphor_agreement-pronoun_gender,0.5525
argument_structure-dropped_argument,0.8065
argument_structure-swapped_arguments,0.9965
argument_structure-transitive,0.4945
binding-principle_a,0.459
case-subjective_pronoun,0.973
ellipsis-n_bar,0.166
filler-gap-wh_question_object,0.1355
filler-gap-wh_question_subject,1.0
irregular-verb,0.4865
island-effects-adjunct_island,0.7255
island-effects-coordinate_structure_constraint,0.227
local_attractor-in_question_with_aux,0.8245
npi_licensing-matrix_question,0.749
npi_licensing-only_npi_licensor,0.9995
quantifiers-existential_there,0.644
quantifiers-superlative,0.0075
