,epoch_2
agreement_determiner_noun-across_1_adjective,0.523
agreement_determiner_noun-between_neighbors,0.5055
agreement_subject_verb-across_prepositional_phrase,0.4945
agreement_subject_verb-across_relative_clause,0.499
agreement_subject_verb-in_question_with_aux,0.487
agreement_subject_verb-in_simple_question,0.493
anaphor_agreement-pronoun_gender,0.4605
argument_structure-dropped_argument,0.4975
argument_structure-swapped_arguments,0.92
argument_structure-transitive,0.4755
binding-principle_a,0.5005
case-subjective_pronoun,0.9075
ellipsis-n_bar,0.4475
filler-gap-wh_question_object,0.026
filler-gap-wh_question_subject,0.9925
irregular-verb,0.4625
island-effects-adjunct_island,0.945
island-effects-coordinate_structure_constraint,0.4405
local_attractor-in_question_with_aux,0.7335
npi_licensing-matrix_question,0.8365
npi_licensing-only_npi_licensor,1.0
quantifiers-existential_there,0.421
quantifiers-superlative,0.332
