,epoch_6
agreement_determiner_noun-across_1_adjective,0.8155
agreement_determiner_noun-between_neighbors,0.6485
agreement_subject_verb-across_prepositional_phrase,0.715
agreement_subject_verb-across_relative_clause,0.683
agreement_subject_verb-in_question_with_aux,0.759
agreement_subject_verb-in_simple_question,0.767
anaphor_agreement-pronoun_gender,0.95
argument_structure-dropped_argument,0.808
argument_structure-swapped_arguments,0.9815
argument_structure-transitive,0.707
binding-principle_a,0.8475
case-subjective_pronoun,0.9695
ellipsis-n_bar,0.568
filler-gap-wh_question_object,0.96
filler-gap-wh_question_subject,0.98
irregular-verb,0.851
island-effects-adjunct_island,0.424
island-effects-coordinate_structure_constraint,0.896
local_attractor-in_question_with_aux,0.8205
npi_licensing-matrix_question,0.36
npi_licensing-only_npi_licensor,0.968
quantifiers-existential_there,0.9335
quantifiers-superlative,0.827
