,epoch_1
agreement_determiner_noun-across_1_adjective,0.5075
agreement_determiner_noun-between_neighbors,0.507
agreement_subject_verb-across_prepositional_phrase,0.4965
agreement_subject_verb-across_relative_clause,0.5155
agreement_subject_verb-in_question_with_aux,0.428
agreement_subject_verb-in_simple_question,0.4795
anaphor_agreement-pronoun_gender,0.506
argument_structure-dropped_argument,0.7935
argument_structure-swapped_arguments,0.99
argument_structure-transitive,0.456
binding-principle_a,0.5165
case-subjective_pronoun,0.9935
ellipsis-n_bar,0.18
filler-gap-wh_question_object,0.1425
filler-gap-wh_question_subject,1.0
irregular-verb,0.5005
island-effects-adjunct_island,0.72
island-effects-coordinate_structure_constraint,0.4455
local_attractor-in_question_with_aux,0.6975
npi_licensing-matrix_question,0.7755
npi_licensing-only_npi_licensor,0.9985
quantifiers-existential_there,0.6265
quantifiers-superlative,0.022
