,epoch_8
agreement_determiner_noun-across_1_adjective,0.499
agreement_determiner_noun-between_neighbors,0.471
agreement_subject_verb-across_prepositional_phrase,0.504
agreement_subject_verb-across_relative_clause,0.5035
agreement_subject_verb-in_question_with_aux,0.471
agreement_subject_verb-in_simple_question,0.497
anaphor_agreement-pronoun_gender,0.5285
argument_structure-dropped_argument,0.8475
argument_structure-swapped_arguments,0.965
argument_structure-transitive,0.5215
binding-principle_a,0.436
case-subjective_pronoun,0.836
ellipsis-n_bar,0.2555
filler-gap-wh_question_object,0.363
filler-gap-wh_question_subject,1.0
irregular-verb,0.514
island-effects-adjunct_island,0.673
island-effects-coordinate_structure_constraint,0.2255
local_attractor-in_question_with_aux,0.8435
npi_licensing-matrix_question,0.595
npi_licensing-only_npi_licensor,0.513
quantifiers-existential_there,0.779
quantifiers-superlative,0.253
