,epoch_5
agreement_determiner_noun-across_1_adjective,0.5
agreement_determiner_noun-between_neighbors,0.498
agreement_subject_verb-across_prepositional_phrase,0.498
agreement_subject_verb-across_relative_clause,0.4925
agreement_subject_verb-in_question_with_aux,0.491
agreement_subject_verb-in_simple_question,0.489
anaphor_agreement-pronoun_gender,0.548
argument_structure-dropped_argument,0.8455
argument_structure-swapped_arguments,0.9975
argument_structure-transitive,0.509
binding-principle_a,0.4385
case-subjective_pronoun,0.9645
ellipsis-n_bar,0.1685
filler-gap-wh_question_object,0.1195
filler-gap-wh_question_subject,1.0
irregular-verb,0.4845
island-effects-adjunct_island,0.6025
island-effects-coordinate_structure_constraint,0.242
local_attractor-in_question_with_aux,0.826
npi_licensing-matrix_question,0.736
npi_licensing-only_npi_licensor,0.9965
quantifiers-existential_there,0.7025
quantifiers-superlative,0.054
