,epoch_2
agreement_determiner_noun-across_1_adjective,0.5255
agreement_determiner_noun-between_neighbors,0.5025
agreement_subject_verb-across_prepositional_phrase,0.494
agreement_subject_verb-across_relative_clause,0.499
agreement_subject_verb-in_question_with_aux,0.487
agreement_subject_verb-in_simple_question,0.4915
anaphor_agreement-pronoun_gender,0.4645
argument_structure-dropped_argument,0.4955
argument_structure-swapped_arguments,0.925
argument_structure-transitive,0.474
binding-principle_a,0.5
case-subjective_pronoun,0.9155
ellipsis-n_bar,0.449
filler-gap-wh_question_object,0.0255
filler-gap-wh_question_subject,0.9925
irregular-verb,0.4635
island-effects-adjunct_island,0.9425
island-effects-coordinate_structure_constraint,0.4425
local_attractor-in_question_with_aux,0.728
npi_licensing-matrix_question,0.84
npi_licensing-only_npi_licensor,1.0
quantifiers-existential_there,0.416
quantifiers-superlative,0.331
