,epoch_0
agreement_determiner_noun-across_1_adjective,0.5015
agreement_determiner_noun-between_neighbors,0.501
agreement_subject_verb-across_prepositional_phrase,0.4985
agreement_subject_verb-across_relative_clause,0.497
agreement_subject_verb-in_question_with_aux,0.5015
agreement_subject_verb-in_simple_question,0.485
anaphor_agreement-pronoun_gender,0.531
argument_structure-dropped_argument,0.396
argument_structure-swapped_arguments,0.6085
argument_structure-transitive,0.525
binding-principle_a,0.6015
case-subjective_pronoun,0.6435
ellipsis-n_bar,0.387
filler-gap-wh_question_object,0.789
filler-gap-wh_question_subject,0.353
irregular-verb,0.4715
island-effects-adjunct_island,0.412
island-effects-coordinate_structure_constraint,0.413
local_attractor-in_question_with_aux,0.5015
npi_licensing-matrix_question,0.6305
npi_licensing-only_npi_licensor,0.2455
quantifiers-existential_there,0.212
quantifiers-superlative,0.458
