,epoch_3
agreement_determiner_noun-across_1_adjective,0.852
agreement_determiner_noun-between_neighbors,0.7125
agreement_subject_verb-across_prepositional_phrase,0.724
agreement_subject_verb-across_relative_clause,0.71
agreement_subject_verb-in_question_with_aux,0.781
agreement_subject_verb-in_simple_question,0.7785
anaphor_agreement-pronoun_gender,0.855
argument_structure-dropped_argument,0.839
argument_structure-swapped_arguments,0.9775
argument_structure-transitive,0.712
binding-principle_a,0.8595
case-subjective_pronoun,0.9375
ellipsis-n_bar,0.6135
filler-gap-wh_question_object,0.9385
filler-gap-wh_question_subject,0.964
irregular-verb,0.901
island-effects-adjunct_island,0.4205
island-effects-coordinate_structure_constraint,0.977
local_attractor-in_question_with_aux,0.797
npi_licensing-matrix_question,0.3545
npi_licensing-only_npi_licensor,0.986
quantifiers-existential_there,0.9555
quantifiers-superlative,0.958
