,epoch_5
agreement_determiner_noun-across_1_adjective,0.4945
agreement_determiner_noun-between_neighbors,0.495
agreement_subject_verb-across_prepositional_phrase,0.5005
agreement_subject_verb-across_relative_clause,0.4965
agreement_subject_verb-in_question_with_aux,0.4555
agreement_subject_verb-in_simple_question,0.493
anaphor_agreement-pronoun_gender,0.5485
argument_structure-dropped_argument,0.7115
argument_structure-swapped_arguments,0.4855
argument_structure-transitive,0.512
binding-principle_a,0.3885
case-subjective_pronoun,0.411
ellipsis-n_bar,0.4235
filler-gap-wh_question_object,0.3565
filler-gap-wh_question_subject,0.985
irregular-verb,0.529
island-effects-adjunct_island,0.3425
island-effects-coordinate_structure_constraint,0.191
local_attractor-in_question_with_aux,0.7895
npi_licensing-matrix_question,0.525
npi_licensing-only_npi_licensor,0.5985
quantifiers-existential_there,0.592
quantifiers-superlative,0.505
