,epoch_4
agreement_determiner_noun-across_1_adjective,0.5005
agreement_determiner_noun-between_neighbors,0.508
agreement_subject_verb-across_prepositional_phrase,0.4935
agreement_subject_verb-across_relative_clause,0.493
agreement_subject_verb-in_question_with_aux,0.4935
agreement_subject_verb-in_simple_question,0.5035
anaphor_agreement-pronoun_gender,0.513
argument_structure-dropped_argument,0.842
argument_structure-swapped_arguments,0.9995
argument_structure-transitive,0.5025
binding-principle_a,0.3365
case-subjective_pronoun,0.9895
ellipsis-n_bar,0.6235
filler-gap-wh_question_object,0.734
filler-gap-wh_question_subject,1.0
irregular-verb,0.4945
island-effects-adjunct_island,0.9135
island-effects-coordinate_structure_constraint,0.095
local_attractor-in_question_with_aux,0.784
npi_licensing-matrix_question,0.3325
npi_licensing-only_npi_licensor,0.7605
quantifiers-existential_there,0.7725
quantifiers-superlative,0.509
