,epoch_1
agreement_determiner_noun-across_1_adjective,0.804
agreement_determiner_noun-between_neighbors,0.7245
agreement_subject_verb-across_prepositional_phrase,0.6255
agreement_subject_verb-across_relative_clause,0.614
agreement_subject_verb-in_question_with_aux,0.7295
agreement_subject_verb-in_simple_question,0.754
anaphor_agreement-pronoun_gender,0.5545
argument_structure-dropped_argument,0.8775
argument_structure-swapped_arguments,0.9755
argument_structure-transitive,0.717
binding-principle_a,0.7885
case-subjective_pronoun,0.9915
ellipsis-n_bar,0.531
filler-gap-wh_question_object,0.9575
filler-gap-wh_question_subject,0.952
irregular-verb,0.905
island-effects-adjunct_island,0.4865
island-effects-coordinate_structure_constraint,0.936
local_attractor-in_question_with_aux,0.7235
npi_licensing-matrix_question,0.5385
npi_licensing-only_npi_licensor,0.994
quantifiers-existential_there,0.97
quantifiers-superlative,0.731
