,epoch_3
agreement_determiner_noun-across_1_adjective,0.8245
agreement_determiner_noun-between_neighbors,0.5995
agreement_subject_verb-across_prepositional_phrase,0.648
agreement_subject_verb-across_relative_clause,0.6615
agreement_subject_verb-in_question_with_aux,0.7165
agreement_subject_verb-in_simple_question,0.732
anaphor_agreement-pronoun_gender,0.955
argument_structure-dropped_argument,0.88
argument_structure-swapped_arguments,0.9895
argument_structure-transitive,0.666
binding-principle_a,0.8365
case-subjective_pronoun,0.9805
ellipsis-n_bar,0.677
filler-gap-wh_question_object,0.929
filler-gap-wh_question_subject,0.9025
irregular-verb,0.9115
island-effects-adjunct_island,0.494
island-effects-coordinate_structure_constraint,0.857
local_attractor-in_question_with_aux,0.826
npi_licensing-matrix_question,0.662
npi_licensing-only_npi_licensor,0.9975
quantifiers-existential_there,0.955
quantifiers-superlative,0.916
