,epoch_3
agreement_determiner_noun-across_1_adjective,0.4825
agreement_determiner_noun-between_neighbors,0.4935
agreement_subject_verb-across_prepositional_phrase,0.496
agreement_subject_verb-across_relative_clause,0.4965
agreement_subject_verb-in_question_with_aux,0.4925
agreement_subject_verb-in_simple_question,0.4635
anaphor_agreement-pronoun_gender,0.5495
argument_structure-dropped_argument,0.6865
argument_structure-swapped_arguments,0.1815
argument_structure-transitive,0.542
binding-principle_a,0.425
case-subjective_pronoun,0.1825
ellipsis-n_bar,0.4695
filler-gap-wh_question_object,0.614
filler-gap-wh_question_subject,0.899
irregular-verb,0.5115
island-effects-adjunct_island,0.365
island-effects-coordinate_structure_constraint,0.09
local_attractor-in_question_with_aux,0.55
npi_licensing-matrix_question,0.6085
npi_licensing-only_npi_licensor,0.955
quantifiers-existential_there,0.443
quantifiers-superlative,0.1085
