,epoch_5
agreement_determiner_noun-across_1_adjective,0.5025
agreement_determiner_noun-between_neighbors,0.4995
agreement_subject_verb-across_prepositional_phrase,0.4965
agreement_subject_verb-across_relative_clause,0.4905
agreement_subject_verb-in_question_with_aux,0.4935
agreement_subject_verb-in_simple_question,0.4875
anaphor_agreement-pronoun_gender,0.546
argument_structure-dropped_argument,0.849
argument_structure-swapped_arguments,0.998
argument_structure-transitive,0.509
binding-principle_a,0.436
case-subjective_pronoun,0.964
ellipsis-n_bar,0.169
filler-gap-wh_question_object,0.1215
filler-gap-wh_question_subject,1.0
irregular-verb,0.4825
island-effects-adjunct_island,0.599
island-effects-coordinate_structure_constraint,0.242
local_attractor-in_question_with_aux,0.8245
npi_licensing-matrix_question,0.737
npi_licensing-only_npi_licensor,0.997
quantifiers-existential_there,0.6995
quantifiers-superlative,0.0495
