,epoch_3
adjunct_island,0.485
anaphor_gender_agreement,0.726
anaphor_number_agreement,0.921
animate_subject_passive,0.795
animate_subject_trans,0.702
causative,0.654
complex_NP_island,0.388
coordinate_structure_constraint_complex_left_branch,0.402
coordinate_structure_constraint_object_extraction,0.713
determiner_noun_agreement_1,0.748
determiner_noun_agreement_2,0.76
determiner_noun_agreement_irregular_1,0.648
determiner_noun_agreement_irregular_2,0.775
determiner_noun_agreement_with_adj_2,0.805
determiner_noun_agreement_with_adj_irregular_1,0.747
determiner_noun_agreement_with_adj_irregular_2,0.766
determiner_noun_agreement_with_adjective_1,0.727
distractor_agreement_relational_noun,0.385
distractor_agreement_relative_clause,0.389
drop_argument,0.364
ellipsis_n_bar_1,0.823
ellipsis_n_bar_2,0.666
existential_there_object_raising,0.622
existential_there_quantifiers_1,0.972
existential_there_quantifiers_2,0.763
existential_there_subject_raising,0.742
expletive_it_object_raising,0.69
inchoative,0.56
intransitive,0.387
irregular_past_participle_adjectives,0.672
irregular_past_participle_verbs,0.746
irregular_plural_subject_verb_agreement_1,0.662
irregular_plural_subject_verb_agreement_2,0.747
left_branch_island_echo_question,0.695
left_branch_island_simple_question,0.709
matrix_question_npi_licensor_present,0.434
npi_present_1,0.395
npi_present_2,0.469
only_npi_licensor_present,0.643
only_npi_scope,0.447
passive_1,0.515
passive_2,0.481
principle_A_c_command,0.489
principle_A_case_1,1.0
principle_A_case_2,0.674
principle_A_domain_1,0.986
principle_A_domain_2,0.69
principle_A_domain_3,0.557
principle_A_reconstruction,0.302
regular_plural_subject_verb_agreement_1,0.637
regular_plural_subject_verb_agreement_2,0.693
sentential_negation_npi_licensor_present,0.986
sentential_negation_npi_scope,0.449
sentential_subject_island,0.397
superlative_quantifiers_1,0.85
superlative_quantifiers_2,0.955
tough_vs_raising_1,0.352
tough_vs_raising_2,0.701
transitive,0.692
wh_island,0.517
wh_questions_object_gap,0.793
wh_questions_subject_gap,0.944
wh_questions_subject_gap_long_distance,0.962
wh_vs_that_no_gap,0.958
wh_vs_that_no_gap_long_distance,0.991
wh_vs_that_with_gap,0.128
wh_vs_that_with_gap_long_distance,0.036
