,epoch_4
adjunct_island,0.468
anaphor_gender_agreement,0.739
anaphor_number_agreement,0.893
animate_subject_passive,0.794
animate_subject_trans,0.632
causative,0.65
complex_NP_island,0.338
coordinate_structure_constraint_complex_left_branch,0.486
coordinate_structure_constraint_object_extraction,0.692
determiner_noun_agreement_1,0.724
determiner_noun_agreement_2,0.77
determiner_noun_agreement_irregular_1,0.648
determiner_noun_agreement_irregular_2,0.802
determiner_noun_agreement_with_adj_2,0.789
determiner_noun_agreement_with_adj_irregular_1,0.719
determiner_noun_agreement_with_adj_irregular_2,0.77
determiner_noun_agreement_with_adjective_1,0.694
distractor_agreement_relational_noun,0.436
distractor_agreement_relative_clause,0.434
drop_argument,0.342
ellipsis_n_bar_1,0.632
ellipsis_n_bar_2,0.661
existential_there_object_raising,0.598
existential_there_quantifiers_1,0.944
existential_there_quantifiers_2,0.762
existential_there_subject_raising,0.713
expletive_it_object_raising,0.658
inchoative,0.572
intransitive,0.411
irregular_past_participle_adjectives,0.694
irregular_past_participle_verbs,0.787
irregular_plural_subject_verb_agreement_1,0.68
irregular_plural_subject_verb_agreement_2,0.721
left_branch_island_echo_question,0.752
left_branch_island_simple_question,0.768
matrix_question_npi_licensor_present,0.288
npi_present_1,0.501
npi_present_2,0.556
only_npi_licensor_present,0.304
only_npi_scope,0.496
passive_1,0.521
passive_2,0.446
principle_A_c_command,0.543
principle_A_case_1,1.0
principle_A_case_2,0.688
principle_A_domain_1,0.984
principle_A_domain_2,0.664
principle_A_domain_3,0.537
principle_A_reconstruction,0.161
regular_plural_subject_verb_agreement_1,0.626
regular_plural_subject_verb_agreement_2,0.685
sentential_negation_npi_licensor_present,0.994
sentential_negation_npi_scope,0.366
sentential_subject_island,0.278
superlative_quantifiers_1,0.944
superlative_quantifiers_2,0.936
tough_vs_raising_1,0.266
tough_vs_raising_2,0.766
transitive,0.649
wh_island,0.451
wh_questions_object_gap,0.726
wh_questions_subject_gap,0.943
wh_questions_subject_gap_long_distance,0.958
wh_vs_that_no_gap,0.967
wh_vs_that_no_gap_long_distance,0.99
wh_vs_that_with_gap,0.077
wh_vs_that_with_gap_long_distance,0.015
