,epoch_5
adjunct_island,0.542
anaphor_gender_agreement,0.716
anaphor_number_agreement,0.899
animate_subject_passive,0.791
animate_subject_trans,0.654
causative,0.673
complex_NP_island,0.352
coordinate_structure_constraint_complex_left_branch,0.496
coordinate_structure_constraint_object_extraction,0.566
determiner_noun_agreement_1,0.713
determiner_noun_agreement_2,0.791
determiner_noun_agreement_irregular_1,0.634
determiner_noun_agreement_irregular_2,0.778
determiner_noun_agreement_with_adj_2,0.795
determiner_noun_agreement_with_adj_irregular_1,0.724
determiner_noun_agreement_with_adj_irregular_2,0.76
determiner_noun_agreement_with_adjective_1,0.687
distractor_agreement_relational_noun,0.437
distractor_agreement_relative_clause,0.435
drop_argument,0.344
ellipsis_n_bar_1,0.806
ellipsis_n_bar_2,0.736
existential_there_object_raising,0.617
existential_there_quantifiers_1,0.979
existential_there_quantifiers_2,0.83
existential_there_subject_raising,0.751
expletive_it_object_raising,0.673
inchoative,0.532
intransitive,0.378
irregular_past_participle_adjectives,0.59
irregular_past_participle_verbs,0.749
irregular_plural_subject_verb_agreement_1,0.643
irregular_plural_subject_verb_agreement_2,0.706
left_branch_island_echo_question,0.756
left_branch_island_simple_question,0.77
matrix_question_npi_licensor_present,0.318
npi_present_1,0.298
npi_present_2,0.555
only_npi_licensor_present,0.245
only_npi_scope,0.51
passive_1,0.524
passive_2,0.516
principle_A_c_command,0.489
principle_A_case_1,1.0
principle_A_case_2,0.701
principle_A_domain_1,0.98
principle_A_domain_2,0.703
principle_A_domain_3,0.545
principle_A_reconstruction,0.335
regular_plural_subject_verb_agreement_1,0.603
regular_plural_subject_verb_agreement_2,0.664
sentential_negation_npi_licensor_present,0.947
sentential_negation_npi_scope,0.473
sentential_subject_island,0.362
superlative_quantifiers_1,0.938
superlative_quantifiers_2,0.939
tough_vs_raising_1,0.387
tough_vs_raising_2,0.7
transitive,0.684
wh_island,0.524
wh_questions_object_gap,0.882
wh_questions_subject_gap,0.947
wh_questions_subject_gap_long_distance,0.971
wh_vs_that_no_gap,0.974
wh_vs_that_no_gap_long_distance,0.996
wh_vs_that_with_gap,0.12
wh_vs_that_with_gap_long_distance,0.024
