,epoch_2
adjunct_island,0.455
anaphor_gender_agreement,0.715
anaphor_number_agreement,0.888
animate_subject_passive,0.811
animate_subject_trans,0.607
causative,0.62
complex_NP_island,0.387
coordinate_structure_constraint_complex_left_branch,0.464
coordinate_structure_constraint_object_extraction,0.67
determiner_noun_agreement_1,0.758
determiner_noun_agreement_2,0.796
determiner_noun_agreement_irregular_1,0.675
determiner_noun_agreement_irregular_2,0.806
determiner_noun_agreement_with_adj_2,0.805
determiner_noun_agreement_with_adj_irregular_1,0.705
determiner_noun_agreement_with_adj_irregular_2,0.766
determiner_noun_agreement_with_adjective_1,0.707
distractor_agreement_relational_noun,0.38
distractor_agreement_relative_clause,0.39
drop_argument,0.346
ellipsis_n_bar_1,0.744
ellipsis_n_bar_2,0.603
existential_there_object_raising,0.593
existential_there_quantifiers_1,0.946
existential_there_quantifiers_2,0.687
existential_there_subject_raising,0.671
expletive_it_object_raising,0.652
inchoative,0.576
intransitive,0.395
irregular_past_participle_adjectives,0.74
irregular_past_participle_verbs,0.726
irregular_plural_subject_verb_agreement_1,0.654
irregular_plural_subject_verb_agreement_2,0.685
left_branch_island_echo_question,0.753
left_branch_island_simple_question,0.762
matrix_question_npi_licensor_present,0.11
npi_present_1,0.496
npi_present_2,0.539
only_npi_licensor_present,0.788
only_npi_scope,0.474
passive_1,0.522
passive_2,0.464
principle_A_c_command,0.485
principle_A_case_1,1.0
principle_A_case_2,0.637
principle_A_domain_1,0.988
principle_A_domain_2,0.653
principle_A_domain_3,0.53
principle_A_reconstruction,0.118
regular_plural_subject_verb_agreement_1,0.653
regular_plural_subject_verb_agreement_2,0.678
sentential_negation_npi_licensor_present,0.995
sentential_negation_npi_scope,0.364
sentential_subject_island,0.287
superlative_quantifiers_1,0.935
superlative_quantifiers_2,0.896
tough_vs_raising_1,0.288
tough_vs_raising_2,0.762
transitive,0.63
wh_island,0.512
wh_questions_object_gap,0.653
wh_questions_subject_gap,0.926
wh_questions_subject_gap_long_distance,0.989
wh_vs_that_no_gap,0.97
wh_vs_that_no_gap_long_distance,0.99
wh_vs_that_with_gap,0.059
wh_vs_that_with_gap_long_distance,0.008
