,epoch_2
adjunct_island,0.425
anaphor_gender_agreement,0.766
anaphor_number_agreement,0.634
animate_subject_passive,0.562
animate_subject_trans,0.61
causative,0.454
complex_NP_island,0.319
coordinate_structure_constraint_complex_left_branch,0.689
coordinate_structure_constraint_object_extraction,0.305
determiner_noun_agreement_1,0.492
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.528
determiner_noun_agreement_irregular_2,0.51
determiner_noun_agreement_with_adj_2,0.504
determiner_noun_agreement_with_adj_irregular_1,0.507
determiner_noun_agreement_with_adj_irregular_2,0.539
determiner_noun_agreement_with_adjective_1,0.514
distractor_agreement_relational_noun,0.504
distractor_agreement_relative_clause,0.535
drop_argument,0.485
ellipsis_n_bar_1,0.327
ellipsis_n_bar_2,0.433
existential_there_object_raising,0.519
existential_there_quantifiers_1,0.68
existential_there_quantifiers_2,0.522
existential_there_subject_raising,0.56
expletive_it_object_raising,0.527
inchoative,0.434
intransitive,0.464
irregular_past_participle_adjectives,0.365
irregular_past_participle_verbs,0.574
irregular_plural_subject_verb_agreement_1,0.511
irregular_plural_subject_verb_agreement_2,0.513
left_branch_island_echo_question,0.68
left_branch_island_simple_question,0.728
matrix_question_npi_licensor_present,0.236
npi_present_1,0.118
npi_present_2,0.046
only_npi_licensor_present,0.003
only_npi_scope,0.209
passive_1,0.54
passive_2,0.533
principle_A_c_command,0.496
principle_A_case_1,0.934
principle_A_case_2,0.422
principle_A_domain_1,0.953
principle_A_domain_2,0.416
principle_A_domain_3,0.51
principle_A_reconstruction,0.444
regular_plural_subject_verb_agreement_1,0.553
regular_plural_subject_verb_agreement_2,0.498
sentential_negation_npi_licensor_present,0.812
sentential_negation_npi_scope,0.83
sentential_subject_island,0.461
superlative_quantifiers_1,0.206
superlative_quantifiers_2,0.196
tough_vs_raising_1,0.376
tough_vs_raising_2,0.632
transitive,0.554
wh_island,0.752
wh_questions_object_gap,0.401
wh_questions_subject_gap,0.761
wh_questions_subject_gap_long_distance,0.577
wh_vs_that_no_gap,0.545
wh_vs_that_no_gap_long_distance,0.538
wh_vs_that_with_gap,0.396
wh_vs_that_with_gap_long_distance,0.439
