,epoch_3
adjunct_island,0.476
anaphor_gender_agreement,0.763
anaphor_number_agreement,0.649
animate_subject_passive,0.593
animate_subject_trans,0.498
causative,0.447
complex_NP_island,0.336
coordinate_structure_constraint_complex_left_branch,0.63
coordinate_structure_constraint_object_extraction,0.287
determiner_noun_agreement_1,0.5
determiner_noun_agreement_2,0.487
determiner_noun_agreement_irregular_1,0.51
determiner_noun_agreement_irregular_2,0.531
determiner_noun_agreement_with_adj_2,0.473
determiner_noun_agreement_with_adj_irregular_1,0.51
determiner_noun_agreement_with_adj_irregular_2,0.535
determiner_noun_agreement_with_adjective_1,0.496
distractor_agreement_relational_noun,0.467
distractor_agreement_relative_clause,0.515
drop_argument,0.489
ellipsis_n_bar_1,0.29
ellipsis_n_bar_2,0.398
existential_there_object_raising,0.652
existential_there_quantifiers_1,0.744
existential_there_quantifiers_2,0.715
existential_there_subject_raising,0.587
expletive_it_object_raising,0.626
inchoative,0.352
intransitive,0.391
irregular_past_participle_adjectives,0.263
irregular_past_participle_verbs,0.716
irregular_plural_subject_verb_agreement_1,0.554
irregular_plural_subject_verb_agreement_2,0.494
left_branch_island_echo_question,0.683
left_branch_island_simple_question,0.7
matrix_question_npi_licensor_present,0.103
npi_present_1,0.214
npi_present_2,0.152
only_npi_licensor_present,0.039
only_npi_scope,0.265
passive_1,0.592
passive_2,0.603
principle_A_c_command,0.423
principle_A_case_1,1.0
principle_A_case_2,0.411
principle_A_domain_1,1.0
principle_A_domain_2,0.436
principle_A_domain_3,0.52
principle_A_reconstruction,0.316
regular_plural_subject_verb_agreement_1,0.526
regular_plural_subject_verb_agreement_2,0.453
sentential_negation_npi_licensor_present,0.996
sentential_negation_npi_scope,0.779
sentential_subject_island,0.476
superlative_quantifiers_1,0.478
superlative_quantifiers_2,0.277
tough_vs_raising_1,0.444
tough_vs_raising_2,0.592
transitive,0.594
wh_island,0.9
wh_questions_object_gap,0.548
wh_questions_subject_gap,0.865
wh_questions_subject_gap_long_distance,0.662
wh_vs_that_no_gap,0.704
wh_vs_that_no_gap_long_distance,0.658
wh_vs_that_with_gap,0.264
wh_vs_that_with_gap_long_distance,0.337
