,epoch_4
adjunct_island,0.508
anaphor_gender_agreement,0.778
anaphor_number_agreement,0.638
animate_subject_passive,0.53
animate_subject_trans,0.43
causative,0.452
complex_NP_island,0.494
coordinate_structure_constraint_complex_left_branch,0.379
coordinate_structure_constraint_object_extraction,0.473
determiner_noun_agreement_1,0.528
determiner_noun_agreement_2,0.489
determiner_noun_agreement_irregular_1,0.509
determiner_noun_agreement_irregular_2,0.531
determiner_noun_agreement_with_adj_2,0.472
determiner_noun_agreement_with_adj_irregular_1,0.541
determiner_noun_agreement_with_adj_irregular_2,0.538
determiner_noun_agreement_with_adjective_1,0.484
distractor_agreement_relational_noun,0.468
distractor_agreement_relative_clause,0.529
drop_argument,0.58
ellipsis_n_bar_1,0.158
ellipsis_n_bar_2,0.366
existential_there_object_raising,0.687
existential_there_quantifiers_1,0.769
existential_there_quantifiers_2,0.637
existential_there_subject_raising,0.579
expletive_it_object_raising,0.66
inchoative,0.346
intransitive,0.442
irregular_past_participle_adjectives,0.449
irregular_past_participle_verbs,0.71
irregular_plural_subject_verb_agreement_1,0.533
irregular_plural_subject_verb_agreement_2,0.511
left_branch_island_echo_question,0.66
left_branch_island_simple_question,0.456
matrix_question_npi_licensor_present,0.102
npi_present_1,0.314
npi_present_2,0.269
only_npi_licensor_present,0.261
only_npi_scope,0.449
passive_1,0.598
passive_2,0.596
principle_A_c_command,0.402
principle_A_case_1,0.997
principle_A_case_2,0.404
principle_A_domain_1,0.951
principle_A_domain_2,0.422
principle_A_domain_3,0.513
principle_A_reconstruction,0.308
regular_plural_subject_verb_agreement_1,0.497
regular_plural_subject_verb_agreement_2,0.451
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.8
sentential_subject_island,0.511
superlative_quantifiers_1,0.356
superlative_quantifiers_2,0.164
tough_vs_raising_1,0.474
tough_vs_raising_2,0.571
transitive,0.61
wh_island,0.88
wh_questions_object_gap,0.532
wh_questions_subject_gap,0.826
wh_questions_subject_gap_long_distance,0.7
wh_vs_that_no_gap,0.75
wh_vs_that_no_gap_long_distance,0.724
wh_vs_that_with_gap,0.237
wh_vs_that_with_gap_long_distance,0.299
