,epoch_6
adjunct_island,0.5
anaphor_gender_agreement,0.772
anaphor_number_agreement,0.638
animate_subject_passive,0.537
animate_subject_trans,0.431
causative,0.446
complex_NP_island,0.468
coordinate_structure_constraint_complex_left_branch,0.357
coordinate_structure_constraint_object_extraction,0.481
determiner_noun_agreement_1,0.537
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.493
determiner_noun_agreement_irregular_2,0.53
determiner_noun_agreement_with_adj_2,0.472
determiner_noun_agreement_with_adj_irregular_1,0.536
determiner_noun_agreement_with_adj_irregular_2,0.537
determiner_noun_agreement_with_adjective_1,0.48
distractor_agreement_relational_noun,0.459
distractor_agreement_relative_clause,0.527
drop_argument,0.584
ellipsis_n_bar_1,0.145
ellipsis_n_bar_2,0.358
existential_there_object_raising,0.694
existential_there_quantifiers_1,0.805
existential_there_quantifiers_2,0.676
existential_there_subject_raising,0.583
expletive_it_object_raising,0.659
inchoative,0.36
intransitive,0.437
irregular_past_participle_adjectives,0.439
irregular_past_participle_verbs,0.729
irregular_plural_subject_verb_agreement_1,0.528
irregular_plural_subject_verb_agreement_2,0.503
left_branch_island_echo_question,0.638
left_branch_island_simple_question,0.388
matrix_question_npi_licensor_present,0.108
npi_present_1,0.339
npi_present_2,0.296
only_npi_licensor_present,0.339
only_npi_scope,0.493
passive_1,0.596
passive_2,0.586
principle_A_c_command,0.379
principle_A_case_1,1.0
principle_A_case_2,0.405
principle_A_domain_1,0.989
principle_A_domain_2,0.442
principle_A_domain_3,0.522
principle_A_reconstruction,0.342
regular_plural_subject_verb_agreement_1,0.493
regular_plural_subject_verb_agreement_2,0.451
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.841
sentential_subject_island,0.515
superlative_quantifiers_1,0.354
superlative_quantifiers_2,0.19
tough_vs_raising_1,0.441
tough_vs_raising_2,0.58
transitive,0.608
wh_island,0.917
wh_questions_object_gap,0.533
wh_questions_subject_gap,0.874
wh_questions_subject_gap_long_distance,0.772
wh_vs_that_no_gap,0.787
wh_vs_that_no_gap_long_distance,0.77
wh_vs_that_with_gap,0.209
wh_vs_that_with_gap_long_distance,0.252
