,epoch_5
adjunct_island,0.507
anaphor_gender_agreement,0.78
anaphor_number_agreement,0.636
animate_subject_passive,0.535
animate_subject_trans,0.432
causative,0.453
complex_NP_island,0.479
coordinate_structure_constraint_complex_left_branch,0.36
coordinate_structure_constraint_object_extraction,0.475
determiner_noun_agreement_1,0.532
determiner_noun_agreement_2,0.489
determiner_noun_agreement_irregular_1,0.494
determiner_noun_agreement_irregular_2,0.531
determiner_noun_agreement_with_adj_2,0.472
determiner_noun_agreement_with_adj_irregular_1,0.538
determiner_noun_agreement_with_adj_irregular_2,0.538
determiner_noun_agreement_with_adjective_1,0.477
distractor_agreement_relational_noun,0.464
distractor_agreement_relative_clause,0.525
drop_argument,0.579
ellipsis_n_bar_1,0.154
ellipsis_n_bar_2,0.363
existential_there_object_raising,0.69
existential_there_quantifiers_1,0.789
existential_there_quantifiers_2,0.662
existential_there_subject_raising,0.582
expletive_it_object_raising,0.659
inchoative,0.355
intransitive,0.435
irregular_past_participle_adjectives,0.44
irregular_past_participle_verbs,0.724
irregular_plural_subject_verb_agreement_1,0.532
irregular_plural_subject_verb_agreement_2,0.513
left_branch_island_echo_question,0.651
left_branch_island_simple_question,0.42
matrix_question_npi_licensor_present,0.103
npi_present_1,0.33
npi_present_2,0.287
only_npi_licensor_present,0.3
only_npi_scope,0.462
passive_1,0.602
passive_2,0.593
principle_A_c_command,0.379
principle_A_case_1,0.998
principle_A_case_2,0.405
principle_A_domain_1,0.974
principle_A_domain_2,0.436
principle_A_domain_3,0.519
principle_A_reconstruction,0.325
regular_plural_subject_verb_agreement_1,0.49
regular_plural_subject_verb_agreement_2,0.445
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.819
sentential_subject_island,0.514
superlative_quantifiers_1,0.341
superlative_quantifiers_2,0.188
tough_vs_raising_1,0.459
tough_vs_raising_2,0.58
transitive,0.608
wh_island,0.9
wh_questions_object_gap,0.523
wh_questions_subject_gap,0.846
wh_questions_subject_gap_long_distance,0.744
wh_vs_that_no_gap,0.761
wh_vs_that_no_gap_long_distance,0.743
wh_vs_that_with_gap,0.247
wh_vs_that_with_gap_long_distance,0.289
