,epoch_4
adjunct_island,0.504
anaphor_gender_agreement,0.777
anaphor_number_agreement,0.64
animate_subject_passive,0.529
animate_subject_trans,0.429
causative,0.448
complex_NP_island,0.494
coordinate_structure_constraint_complex_left_branch,0.371
coordinate_structure_constraint_object_extraction,0.476
determiner_noun_agreement_1,0.53
determiner_noun_agreement_2,0.489
determiner_noun_agreement_irregular_1,0.505
determiner_noun_agreement_irregular_2,0.531
determiner_noun_agreement_with_adj_2,0.472
determiner_noun_agreement_with_adj_irregular_1,0.536
determiner_noun_agreement_with_adj_irregular_2,0.538
determiner_noun_agreement_with_adjective_1,0.483
distractor_agreement_relational_noun,0.468
distractor_agreement_relative_clause,0.532
drop_argument,0.577
ellipsis_n_bar_1,0.16
ellipsis_n_bar_2,0.363
existential_there_object_raising,0.685
existential_there_quantifiers_1,0.765
existential_there_quantifiers_2,0.637
existential_there_subject_raising,0.579
expletive_it_object_raising,0.659
inchoative,0.348
intransitive,0.44
irregular_past_participle_adjectives,0.452
irregular_past_participle_verbs,0.711
irregular_plural_subject_verb_agreement_1,0.535
irregular_plural_subject_verb_agreement_2,0.513
left_branch_island_echo_question,0.66
left_branch_island_simple_question,0.45
matrix_question_npi_licensor_present,0.102
npi_present_1,0.315
npi_present_2,0.27
only_npi_licensor_present,0.274
only_npi_scope,0.461
passive_1,0.598
passive_2,0.596
principle_A_c_command,0.404
principle_A_case_1,0.997
principle_A_case_2,0.399
principle_A_domain_1,0.95
principle_A_domain_2,0.422
principle_A_domain_3,0.51
principle_A_reconstruction,0.304
regular_plural_subject_verb_agreement_1,0.498
regular_plural_subject_verb_agreement_2,0.453
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.805
sentential_subject_island,0.508
superlative_quantifiers_1,0.36
superlative_quantifiers_2,0.162
tough_vs_raising_1,0.474
tough_vs_raising_2,0.571
transitive,0.605
wh_island,0.881
wh_questions_object_gap,0.538
wh_questions_subject_gap,0.835
wh_questions_subject_gap_long_distance,0.708
wh_vs_that_no_gap,0.762
wh_vs_that_no_gap_long_distance,0.735
wh_vs_that_with_gap,0.231
wh_vs_that_with_gap_long_distance,0.29
