,epoch_8
adjunct_island,0.566
anaphor_gender_agreement,0.546
anaphor_number_agreement,0.505
animate_subject_passive,0.51
animate_subject_trans,0.454
causative,0.45
complex_NP_island,0.533
coordinate_structure_constraint_complex_left_branch,0.328
coordinate_structure_constraint_object_extraction,0.513
determiner_noun_agreement_1,0.501
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.524
determiner_noun_agreement_irregular_2,0.534
determiner_noun_agreement_with_adj_2,0.476
determiner_noun_agreement_with_adj_irregular_1,0.533
determiner_noun_agreement_with_adj_irregular_2,0.537
determiner_noun_agreement_with_adjective_1,0.503
distractor_agreement_relational_noun,0.481
distractor_agreement_relative_clause,0.525
drop_argument,0.588
ellipsis_n_bar_1,0.271
ellipsis_n_bar_2,0.319
existential_there_object_raising,0.721
existential_there_quantifiers_1,0.759
existential_there_quantifiers_2,0.443
existential_there_subject_raising,0.578
expletive_it_object_raising,0.64
inchoative,0.353
intransitive,0.389
irregular_past_participle_adjectives,0.295
irregular_past_participle_verbs,0.625
irregular_plural_subject_verb_agreement_1,0.517
irregular_plural_subject_verb_agreement_2,0.524
left_branch_island_echo_question,0.645
left_branch_island_simple_question,0.342
matrix_question_npi_licensor_present,0.069
npi_present_1,0.248
npi_present_2,0.232
only_npi_licensor_present,0.337
only_npi_scope,0.516
passive_1,0.64
passive_2,0.608
principle_A_c_command,0.365
principle_A_case_1,1.0
principle_A_case_2,0.442
principle_A_domain_1,0.999
principle_A_domain_2,0.527
principle_A_domain_3,0.532
principle_A_reconstruction,0.389
regular_plural_subject_verb_agreement_1,0.463
regular_plural_subject_verb_agreement_2,0.445
sentential_negation_npi_licensor_present,0.998
sentential_negation_npi_scope,0.572
sentential_subject_island,0.478
superlative_quantifiers_1,0.384
superlative_quantifiers_2,0.338
tough_vs_raising_1,0.489
tough_vs_raising_2,0.575
transitive,0.614
wh_island,0.957
wh_questions_object_gap,0.625
wh_questions_subject_gap,0.957
wh_questions_subject_gap_long_distance,0.899
wh_vs_that_no_gap,0.97
wh_vs_that_no_gap_long_distance,0.965
wh_vs_that_with_gap,0.035
wh_vs_that_with_gap_long_distance,0.049
