,epoch_6
adjunct_island,0.574
anaphor_gender_agreement,0.682
anaphor_number_agreement,0.571
animate_subject_passive,0.593
animate_subject_trans,0.418
causative,0.424
complex_NP_island,0.363
coordinate_structure_constraint_complex_left_branch,0.461
coordinate_structure_constraint_object_extraction,0.464
determiner_noun_agreement_1,0.519
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.489
determiner_noun_agreement_irregular_2,0.531
determiner_noun_agreement_with_adj_2,0.473
determiner_noun_agreement_with_adj_irregular_1,0.504
determiner_noun_agreement_with_adj_irregular_2,0.537
determiner_noun_agreement_with_adjective_1,0.49
distractor_agreement_relational_noun,0.469
distractor_agreement_relative_clause,0.529
drop_argument,0.48
ellipsis_n_bar_1,0.325
ellipsis_n_bar_2,0.359
existential_there_object_raising,0.711
existential_there_quantifiers_1,0.757
existential_there_quantifiers_2,0.705
existential_there_subject_raising,0.584
expletive_it_object_raising,0.648
inchoative,0.321
intransitive,0.375
irregular_past_participle_adjectives,0.247
irregular_past_participle_verbs,0.811
irregular_plural_subject_verb_agreement_1,0.531
irregular_plural_subject_verb_agreement_2,0.497
left_branch_island_echo_question,0.669
left_branch_island_simple_question,0.543
matrix_question_npi_licensor_present,0.089
npi_present_1,0.291
npi_present_2,0.254
only_npi_licensor_present,0.227
only_npi_scope,0.453
passive_1,0.62
passive_2,0.602
principle_A_c_command,0.467
principle_A_case_1,1.0
principle_A_case_2,0.425
principle_A_domain_1,1.0
principle_A_domain_2,0.461
principle_A_domain_3,0.539
principle_A_reconstruction,0.26
regular_plural_subject_verb_agreement_1,0.471
regular_plural_subject_verb_agreement_2,0.461
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.81
sentential_subject_island,0.525
superlative_quantifiers_1,0.509
superlative_quantifiers_2,0.24
tough_vs_raising_1,0.435
tough_vs_raising_2,0.596
transitive,0.613
wh_island,0.929
wh_questions_object_gap,0.692
wh_questions_subject_gap,0.975
wh_questions_subject_gap_long_distance,0.905
wh_vs_that_no_gap,0.968
wh_vs_that_no_gap_long_distance,0.979
wh_vs_that_with_gap,0.043
wh_vs_that_with_gap_long_distance,0.034
