,epoch_0
adjunct_island,0.557
anaphor_gender_agreement,0.333
anaphor_number_agreement,0.445
animate_subject_passive,0.497
animate_subject_trans,0.467
causative,0.434
complex_NP_island,0.557
coordinate_structure_constraint_complex_left_branch,0.462
coordinate_structure_constraint_object_extraction,0.46
determiner_noun_agreement_1,0.514
determiner_noun_agreement_2,0.516
determiner_noun_agreement_irregular_1,0.488
determiner_noun_agreement_irregular_2,0.477
determiner_noun_agreement_with_adj_2,0.506
determiner_noun_agreement_with_adj_irregular_1,0.487
determiner_noun_agreement_with_adj_irregular_2,0.476
determiner_noun_agreement_with_adjective_1,0.515
distractor_agreement_relational_noun,0.476
distractor_agreement_relative_clause,0.506
drop_argument,0.518
ellipsis_n_bar_1,0.387
ellipsis_n_bar_2,0.483
existential_there_object_raising,0.543
existential_there_quantifiers_1,0.813
existential_there_quantifiers_2,0.381
existential_there_subject_raising,0.502
expletive_it_object_raising,0.506
inchoative,0.443
intransitive,0.456
irregular_past_participle_adjectives,0.534
irregular_past_participle_verbs,0.454
irregular_plural_subject_verb_agreement_1,0.511
irregular_plural_subject_verb_agreement_2,0.478
left_branch_island_echo_question,0.349
left_branch_island_simple_question,0.494
matrix_question_npi_licensor_present,0.18
npi_present_1,0.215
npi_present_2,0.314
only_npi_licensor_present,0.457
only_npi_scope,0.747
passive_1,0.548
passive_2,0.543
principle_A_c_command,0.602
principle_A_case_1,0.652
principle_A_case_2,0.464
principle_A_domain_1,0.734
principle_A_domain_2,0.538
principle_A_domain_3,0.489
principle_A_reconstruction,0.447
regular_plural_subject_verb_agreement_1,0.443
regular_plural_subject_verb_agreement_2,0.485
sentential_negation_npi_licensor_present,0.998
sentential_negation_npi_scope,0.529
sentential_subject_island,0.498
superlative_quantifiers_1,0.758
superlative_quantifiers_2,0.244
tough_vs_raising_1,0.4
tough_vs_raising_2,0.6
transitive,0.554
wh_island,0.2
wh_questions_object_gap,0.91
wh_questions_subject_gap,0.95
wh_questions_subject_gap_long_distance,0.919
wh_vs_that_no_gap,0.985
wh_vs_that_no_gap_long_distance,0.967
wh_vs_that_with_gap,0.016
wh_vs_that_with_gap_long_distance,0.034
