,epoch_8
adjunct_island,0.501
anaphor_gender_agreement,0.766
anaphor_number_agreement,0.633
animate_subject_passive,0.54
animate_subject_trans,0.431
causative,0.447
complex_NP_island,0.464
coordinate_structure_constraint_complex_left_branch,0.333
coordinate_structure_constraint_object_extraction,0.476
determiner_noun_agreement_1,0.54
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.491
determiner_noun_agreement_irregular_2,0.528
determiner_noun_agreement_with_adj_2,0.473
determiner_noun_agreement_with_adj_irregular_1,0.532
determiner_noun_agreement_with_adj_irregular_2,0.537
determiner_noun_agreement_with_adjective_1,0.481
distractor_agreement_relational_noun,0.458
distractor_agreement_relative_clause,0.525
drop_argument,0.583
ellipsis_n_bar_1,0.15
ellipsis_n_bar_2,0.359
existential_there_object_raising,0.694
existential_there_quantifiers_1,0.814
existential_there_quantifiers_2,0.684
existential_there_subject_raising,0.582
expletive_it_object_raising,0.659
inchoative,0.367
intransitive,0.438
irregular_past_participle_adjectives,0.443
irregular_past_participle_verbs,0.734
irregular_plural_subject_verb_agreement_1,0.533
irregular_plural_subject_verb_agreement_2,0.499
left_branch_island_echo_question,0.629
left_branch_island_simple_question,0.346
matrix_question_npi_licensor_present,0.108
npi_present_1,0.343
npi_present_2,0.293
only_npi_licensor_present,0.364
only_npi_scope,0.49
passive_1,0.608
passive_2,0.589
principle_A_c_command,0.375
principle_A_case_1,1.0
principle_A_case_2,0.403
principle_A_domain_1,0.993
principle_A_domain_2,0.449
principle_A_domain_3,0.522
principle_A_reconstruction,0.349
regular_plural_subject_verb_agreement_1,0.498
regular_plural_subject_verb_agreement_2,0.449
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.857
sentential_subject_island,0.516
superlative_quantifiers_1,0.334
superlative_quantifiers_2,0.19
tough_vs_raising_1,0.438
tough_vs_raising_2,0.578
transitive,0.606
wh_island,0.925
wh_questions_object_gap,0.534
wh_questions_subject_gap,0.884
wh_questions_subject_gap_long_distance,0.786
wh_vs_that_no_gap,0.804
wh_vs_that_no_gap_long_distance,0.794
wh_vs_that_with_gap,0.188
wh_vs_that_with_gap_long_distance,0.233
