,epoch_0
adjunct_island,0.52
anaphor_gender_agreement,0.775
anaphor_number_agreement,0.599
animate_subject_passive,0.507
animate_subject_trans,0.533
causative,0.472
complex_NP_island,0.374
coordinate_structure_constraint_complex_left_branch,0.662
coordinate_structure_constraint_object_extraction,0.354
determiner_noun_agreement_1,0.511
determiner_noun_agreement_2,0.487
determiner_noun_agreement_irregular_1,0.527
determiner_noun_agreement_irregular_2,0.545
determiner_noun_agreement_with_adj_2,0.492
determiner_noun_agreement_with_adj_irregular_1,0.526
determiner_noun_agreement_with_adj_irregular_2,0.539
determiner_noun_agreement_with_adjective_1,0.491
distractor_agreement_relational_noun,0.481
distractor_agreement_relative_clause,0.531
drop_argument,0.466
ellipsis_n_bar_1,0.472
ellipsis_n_bar_2,0.456
existential_there_object_raising,0.497
existential_there_quantifiers_1,0.785
existential_there_quantifiers_2,0.107
existential_there_subject_raising,0.533
expletive_it_object_raising,0.516
inchoative,0.54
intransitive,0.559
irregular_past_participle_adjectives,0.399
irregular_past_participle_verbs,0.459
irregular_plural_subject_verb_agreement_1,0.526
irregular_plural_subject_verb_agreement_2,0.515
left_branch_island_echo_question,0.741
left_branch_island_simple_question,0.646
matrix_question_npi_licensor_present,0.468
npi_present_1,0.037
npi_present_2,0.06
only_npi_licensor_present,0.001
only_npi_scope,0.201
passive_1,0.429
passive_2,0.442
principle_A_c_command,0.484
principle_A_case_1,0.362
principle_A_case_2,0.459
principle_A_domain_1,0.577
principle_A_domain_2,0.403
principle_A_domain_3,0.498
principle_A_reconstruction,0.458
regular_plural_subject_verb_agreement_1,0.639
regular_plural_subject_verb_agreement_2,0.522
sentential_negation_npi_licensor_present,0.383
sentential_negation_npi_scope,0.836
sentential_subject_island,0.472
superlative_quantifiers_1,0.817
superlative_quantifiers_2,0.216
tough_vs_raising_1,0.455
tough_vs_raising_2,0.516
transitive,0.453
wh_island,0.672
wh_questions_object_gap,0.644
wh_questions_subject_gap,0.92
wh_questions_subject_gap_long_distance,0.874
wh_vs_that_no_gap,0.875
wh_vs_that_no_gap_long_distance,0.908
wh_vs_that_with_gap,0.132
wh_vs_that_with_gap_long_distance,0.107
