,epoch_3
adjunct_island,0.5
anaphor_gender_agreement,0.51
anaphor_number_agreement,0.517
animate_subject_passive,0.502
animate_subject_trans,0.465
causative,0.454
complex_NP_island,0.525
coordinate_structure_constraint_complex_left_branch,0.444
coordinate_structure_constraint_object_extraction,0.528
determiner_noun_agreement_1,0.489
determiner_noun_agreement_2,0.484
determiner_noun_agreement_irregular_1,0.502
determiner_noun_agreement_irregular_2,0.513
determiner_noun_agreement_with_adj_2,0.478
determiner_noun_agreement_with_adj_irregular_1,0.483
determiner_noun_agreement_with_adj_irregular_2,0.535
determiner_noun_agreement_with_adjective_1,0.507
distractor_agreement_relational_noun,0.492
distractor_agreement_relative_clause,0.535
drop_argument,0.524
ellipsis_n_bar_1,0.245
ellipsis_n_bar_2,0.386
existential_there_object_raising,0.704
existential_there_quantifiers_1,0.748
existential_there_quantifiers_2,0.562
existential_there_subject_raising,0.585
expletive_it_object_raising,0.659
inchoative,0.357
intransitive,0.359
irregular_past_participle_adjectives,0.512
irregular_past_participle_verbs,0.596
irregular_plural_subject_verb_agreement_1,0.524
irregular_plural_subject_verb_agreement_2,0.489
left_branch_island_echo_question,0.632
left_branch_island_simple_question,0.473
matrix_question_npi_licensor_present,0.073
npi_present_1,0.217
npi_present_2,0.194
only_npi_licensor_present,0.626
only_npi_scope,0.686
passive_1,0.624
passive_2,0.64
principle_A_c_command,0.327
principle_A_case_1,0.997
principle_A_case_2,0.465
principle_A_domain_1,0.93
principle_A_domain_2,0.527
principle_A_domain_3,0.528
principle_A_reconstruction,0.437
regular_plural_subject_verb_agreement_1,0.466
regular_plural_subject_verb_agreement_2,0.459
sentential_negation_npi_licensor_present,0.98
sentential_negation_npi_scope,0.617
sentential_subject_island,0.505
superlative_quantifiers_1,0.47
superlative_quantifiers_2,0.196
tough_vs_raising_1,0.458
tough_vs_raising_2,0.598
transitive,0.603
wh_island,0.781
wh_questions_object_gap,0.639
wh_questions_subject_gap,0.888
wh_questions_subject_gap_long_distance,0.801
wh_vs_that_no_gap,0.898
wh_vs_that_no_gap_long_distance,0.876
wh_vs_that_with_gap,0.125
wh_vs_that_with_gap_long_distance,0.148
