,epoch_7
adjunct_island,0.497
anaphor_gender_agreement,0.769
anaphor_number_agreement,0.634
animate_subject_passive,0.535
animate_subject_trans,0.433
causative,0.45
complex_NP_island,0.466
coordinate_structure_constraint_complex_left_branch,0.34
coordinate_structure_constraint_object_extraction,0.472
determiner_noun_agreement_1,0.539
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.495
determiner_noun_agreement_irregular_2,0.528
determiner_noun_agreement_with_adj_2,0.472
determiner_noun_agreement_with_adj_irregular_1,0.535
determiner_noun_agreement_with_adj_irregular_2,0.537
determiner_noun_agreement_with_adjective_1,0.478
distractor_agreement_relational_noun,0.459
distractor_agreement_relative_clause,0.527
drop_argument,0.583
ellipsis_n_bar_1,0.147
ellipsis_n_bar_2,0.362
existential_there_object_raising,0.694
existential_there_quantifiers_1,0.811
existential_there_quantifiers_2,0.68
existential_there_subject_raising,0.583
expletive_it_object_raising,0.661
inchoative,0.365
intransitive,0.441
irregular_past_participle_adjectives,0.442
irregular_past_participle_verbs,0.732
irregular_plural_subject_verb_agreement_1,0.532
irregular_plural_subject_verb_agreement_2,0.5
left_branch_island_echo_question,0.632
left_branch_island_simple_question,0.354
matrix_question_npi_licensor_present,0.107
npi_present_1,0.342
npi_present_2,0.295
only_npi_licensor_present,0.353
only_npi_scope,0.49
passive_1,0.603
passive_2,0.588
principle_A_c_command,0.375
principle_A_case_1,1.0
principle_A_case_2,0.405
principle_A_domain_1,0.99
principle_A_domain_2,0.445
principle_A_domain_3,0.523
principle_A_reconstruction,0.346
regular_plural_subject_verb_agreement_1,0.498
regular_plural_subject_verb_agreement_2,0.445
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.852
sentential_subject_island,0.519
superlative_quantifiers_1,0.329
superlative_quantifiers_2,0.187
tough_vs_raising_1,0.433
tough_vs_raising_2,0.579
transitive,0.609
wh_island,0.92
wh_questions_object_gap,0.53
wh_questions_subject_gap,0.877
wh_questions_subject_gap_long_distance,0.783
wh_vs_that_no_gap,0.797
wh_vs_that_no_gap_long_distance,0.779
wh_vs_that_with_gap,0.2
wh_vs_that_with_gap_long_distance,0.239
