,epoch_3
adjunct_island,0.493
anaphor_gender_agreement,0.618
anaphor_number_agreement,0.575
animate_subject_passive,0.583
animate_subject_trans,0.482
causative,0.457
complex_NP_island,0.303
coordinate_structure_constraint_complex_left_branch,0.584
coordinate_structure_constraint_object_extraction,0.446
determiner_noun_agreement_1,0.512
determiner_noun_agreement_2,0.506
determiner_noun_agreement_irregular_1,0.519
determiner_noun_agreement_irregular_2,0.509
determiner_noun_agreement_with_adj_2,0.481
determiner_noun_agreement_with_adj_irregular_1,0.515
determiner_noun_agreement_with_adj_irregular_2,0.507
determiner_noun_agreement_with_adjective_1,0.468
distractor_agreement_relational_noun,0.508
distractor_agreement_relative_clause,0.546
drop_argument,0.46
ellipsis_n_bar_1,0.308
ellipsis_n_bar_2,0.378
existential_there_object_raising,0.657
existential_there_quantifiers_1,0.757
existential_there_quantifiers_2,0.573
existential_there_subject_raising,0.583
expletive_it_object_raising,0.61
inchoative,0.31
intransitive,0.372
irregular_past_participle_adjectives,0.177
irregular_past_participle_verbs,0.649
irregular_plural_subject_verb_agreement_1,0.539
irregular_plural_subject_verb_agreement_2,0.505
left_branch_island_echo_question,0.726
left_branch_island_simple_question,0.576
matrix_question_npi_licensor_present,0.095
npi_present_1,0.433
npi_present_2,0.402
only_npi_licensor_present,0.335
only_npi_scope,0.595
passive_1,0.554
passive_2,0.552
principle_A_c_command,0.466
principle_A_case_1,0.993
principle_A_case_2,0.45
principle_A_domain_1,0.789
principle_A_domain_2,0.467
principle_A_domain_3,0.504
principle_A_reconstruction,0.425
regular_plural_subject_verb_agreement_1,0.451
regular_plural_subject_verb_agreement_2,0.489
sentential_negation_npi_licensor_present,0.999
sentential_negation_npi_scope,0.556
sentential_subject_island,0.45
superlative_quantifiers_1,0.319
superlative_quantifiers_2,0.304
tough_vs_raising_1,0.493
tough_vs_raising_2,0.546
transitive,0.622
wh_island,0.87
wh_questions_object_gap,0.744
wh_questions_subject_gap,0.967
wh_questions_subject_gap_long_distance,0.927
wh_vs_that_no_gap,0.887
wh_vs_that_no_gap_long_distance,0.855
wh_vs_that_with_gap,0.107
wh_vs_that_with_gap_long_distance,0.134
